id,datetime,time.lag,step,x,y,gps.accuracy
AM006,2014-03-22T11:38:17Z,NA,NA,818347,1606445,4
AM006,2014-03-22T14:45:55Z,11258,0,818347,1606445,NA
AM006,2014-03-23T00:07:49Z,33714,0,818347,1606445,NA
AM006,2014-03-23T05:28:48Z,19259,230.1064971,818562,1606363,4
AM006,2014-03-23T10:45:45Z,19017,336.0743965,818267,1606524,5
AM006,2014-03-23T13:07:28Z,8503,254.778335,818503,1606428,3
AM006,2014-03-23T23:55:19Z,38871,191.9426998,818652,1606549,2
AM006,2014-03-24T04:31:34Z,16575,75.07329752,818708,1606499,2
AM006,2014-03-24T09:25:46Z,17652,0,818708,1606499,NA
AM006,2014-03-24T13:13:05Z,13639,0,818708,1606499,NA
AM006,2014-03-24T23:26:33Z,36808,0,818708,1606499,NA
AM006,2014-03-25T04:22:35Z,17762,0,818708,1606499,NA
AM006,2014-03-25T09:21:24Z,17929,115.3126186,818629,1606583,4
AM006,2014-03-25T12:58:00Z,12996,0,818629,1606583,NA
AM006,2014-03-26T01:22:06Z,44646,1009.285391,818133,1605704,3
AM006,2014-03-26T03:07:00Z,6294,39.84971769,818095,1605716,5
AM006,2014-03-26T08:53:23Z,20783,349.4810438,818419,1605585,6
AM006,2014-03-26T10:01:36Z,4093,287.2368361,818192,1605761,6
AM006,2014-03-26T13:20:54Z,11958,221.576172,818002,1605647,3
AM006,2014-03-27T00:21:53Z,39659,387.6596445,817628,1605545,4
AM006,2014-03-27T03:59:03Z,13030,79.47955712,817702,1605574,6
AM006,2014-03-27T09:31:27Z,19944,0,817702,1605574,6
AM006,2014-03-27T12:51:54Z,12027,0,817702,1605574,NA
AM006,2014-03-27T23:33:58Z,38524,0,817702,1605574,NA
AM006,2014-03-28T03:17:44Z,13426,0,817702,1605574,NA
AM006,2014-03-28T13:37:08Z,37164,2273.109764,819020,1607426,5
AM006,2014-03-29T00:43:20Z,39972,476.4892444,818649,1607725,NA
AM006,2014-03-29T03:56:42Z,11602,0,818649,1607725,NA
AM006,2014-03-29T08:58:26Z,18104,0,818649,1607725,NA
AM006,2014-03-29T12:56:09Z,14263,0,818649,1607725,NA
AM006,2014-03-30T00:29:31Z,41602,0,818649,1607725,NA
AM006,2014-03-30T03:57:31Z,12480,0,818649,1607725,NA
AM006,2014-03-30T09:30:46Z,19995,0,818649,1607725,NA
AM006,2014-03-30T13:02:20Z,12694,0,818649,1607725,NA
AM006,2014-03-30T23:57:28Z,39308,0,818649,1607725,NA
AM006,2014-03-31T03:49:09Z,13901,0,818649,1607725,NA
AM006,2014-03-31T11:05:05Z,26156,0,818649,1607725,NA
AM006,2014-03-31T12:55:37Z,6632,0,818649,1607725,NA
AM006,2014-04-01T00:06:13Z,40236,0,818649,1607725,NA
AM006,2014-04-01T03:55:31Z,13758,0,818649,1607725,NA
AM006,2014-04-01T08:32:22Z,16611,7.810249676,818644,1607719,7
AM006,2014-04-01T12:45:24Z,15182,0,818644,1607719,NA
AM006,2014-04-01T22:57:00Z,36696,0,818644,1607719,NA
AM006,2014-04-02T01:48:00Z,10260,0,818644,1607719,NA
AM006,2014-04-02T08:17:23Z,23363,0,818644,1607719,NA
AM006,2014-04-02T14:06:42Z,20959,762.0288708,818076,1607211,4
AM006,2014-04-02T23:30:00Z,33798,0,818076,1607211,NA
AM006,2014-04-03T11:05:46Z,41746,1145.314367,817052,1606698,7
AM006,2014-04-03T12:47:52Z,6126,721.4353748,817365,1606048,7
AM006,2014-04-03T23:56:00Z,40088,549.7935976,817678,1605596,5
AM006,2014-04-04T03:08:00Z,11520,501.9053696,818175,1605666,5
AM006,2014-04-04T08:28:00Z,19200,0,818175,1605666,NA
AM006,2014-04-04T23:20:14Z,53534,185.7229119,818228,1605844,5
AM006,2014-04-05T03:27:47Z,14853,0,818228,1605844,NA
AM006,2014-04-05T09:08:19Z,20432,0,818228,1605844,NA
AM006,2014-04-05T12:56:48Z,13709,0,818228,1605844,NA
AM006,2014-04-05T23:12:20Z,36932,0,818228,1605844,NA
AM006,2014-04-06T04:11:59Z,17979,0,818228,1605844,NA
AM006,2014-04-06T08:59:58Z,17279,1068.320645,818450,1604799,3
AM006,2014-04-06T12:00:06Z,10808,0,818450,1604799,NA
AM006,2014-04-06T23:18:06Z,40680,0,818450,1604799,NA
AM006,2014-04-07T03:36:20Z,15494,0,818450,1604799,NA
AM006,2014-04-07T09:03:15Z,19615,153.0555455,818551,1604684,4
AM006,2014-04-07T12:57:48Z,14073,0,818551,1604684,NA
AM006,2014-04-08T00:23:48Z,41160,546.9405818,818981,1605022,4
AM006,2014-04-08T03:54:39Z,12651,157.0986951,819115,1605104,4
AM006,2014-04-08T11:01:21Z,25602,882.9405416,818235,1605032,2
AM006,2014-04-08T12:43:07Z,6106,0,818235,1605032,NA
AM006,2014-04-08T23:40:22Z,39435,0,818235,1605032,NA
AM006,2014-04-09T12:11:59Z,45097,0,818235,1605032,NA
AM006,2014-04-10T03:37:50Z,55551,0,818235,1605032,NA
AM006,2014-04-10T09:05:34Z,19664,0,818235,1605032,NA
AM006,2014-04-10T12:26:27Z,12053,0,818235,1605032,NA
AM006,2014-04-11T10:45:50Z,80363,0,818235,1605032,NA
AM006,2014-04-11T23:35:34Z,46184,0,818235,1605032,NA
AM006,2014-04-12T03:35:19Z,14385,0,818235,1605032,NA
AM006,2014-04-12T12:37:44Z,32545,0,818235,1605032,NA
AM006,2014-04-12T23:49:53Z,40329,0,818235,1605032,NA
AM006,2014-04-13T04:04:17Z,15264,0,818235,1605032,NA
AM006,2014-04-13T09:07:12Z,18175,0,818235,1605032,NA
AM006,2014-04-13T12:03:19Z,10567,0,818235,1605032,NA
AM006,2014-04-13T23:30:00Z,41201,0,818235,1605032,NA
AM006,2014-04-14T04:44:49Z,18889,0,818235,1605032,NA
AM006,2014-04-14T11:46:12Z,25283,0,818235,1605032,NA
AM006,2014-04-14T23:10:48Z,41076,0,818235,1605032,NA
AM006,2014-04-15T03:35:24Z,15876,0,818235,1605032,NA
AM006,2014-04-15T09:06:30Z,19866,0,818235,1605032,NA
AM006,2014-04-15T22:54:11Z,49661,0,818235,1605032,NA
AM006,2014-04-16T03:58:39Z,18268,0,818235,1605032,NA
AM006,2014-04-16T08:02:27Z,14628,0,818235,1605032,NA
AM006,2014-04-16T23:15:17Z,54770,0,818235,1605032,NA
AM006,2014-04-17T08:40:24Z,33907,0,818235,1605032,NA
AM006,2014-04-17T14:58:43Z,22699,0,818235,1605032,NA
AM006,2014-04-17T23:23:08Z,30265,0,818235,1605032,NA
AM006,2014-04-18T03:37:04Z,15236,0,818235,1605032,NA
AM006,2014-04-18T13:18:46Z,34902,0,818235,1605032,NA
AM006,2014-04-18T23:13:16Z,35670,0,818235,1605032,NA
AM006,2014-04-19T03:55:45Z,16949,0,818235,1605032,NA
AM006,2014-04-19T09:10:00Z,18855,0,818235,1605032,NA
AM006,2014-04-19T12:45:53Z,12953,0,818235,1605032,NA
AM006,2014-04-19T23:20:17Z,38064,0,818235,1605032,NA
AM006,2014-04-20T03:40:05Z,15588,0,818235,1605032,NA
AM006,2014-04-20T05:42:44Z,7359,0,818235,1605032,NA
AM006,2014-04-20T09:59:22Z,15398,0,818235,1605032,NA
AM006,2014-04-20T13:15:00Z,11738,0,818235,1605032,NA
AM006,2014-04-20T23:00:26Z,35126,0,818235,1605032,NA
AM006,2014-04-21T03:51:17Z,17451,0,818235,1605032,NA
AM006,2014-04-21T11:13:37Z,26540,0,818235,1605032,NA
AM006,2014-04-22T07:00:00Z,71183,0,818235,1605032,NA
AM006,2014-04-22T14:48:00Z,28080,0,818235,1605032,NA
AM006,2014-04-22T22:59:20Z,29480,0,818235,1605032,NA
AM006,2014-04-23T04:12:21Z,18781,0,818235,1605032,NA
AM006,2014-04-23T10:15:00Z,21759,0,818235,1605032,NA
AM006,2014-04-25T09:18:36Z,169416,582.3340965,817718,1605300,5
AM006,2014-04-25T11:37:49Z,8353,0,817718,1605300,NA
AM006,2014-04-25T23:10:28Z,41559,0,817718,1605300,NA
AM006,2014-04-26T09:18:46Z,36498,0,817718,1605300,NA
AM006,2014-04-26T12:24:38Z,11152,0,817718,1605300,NA
AM006,2014-04-26T23:35:00Z,40222,0,817718,1605300,NA
AM006,2014-04-27T03:58:00Z,15780,0,817718,1605300,NA
AM006,2014-04-27T09:30:03Z,19923,0,817718,1605300,NA
AM006,2014-04-27T13:05:01Z,12898,0,817718,1605300,NA
AM006,2014-04-27T23:35:41Z,37840,0,817718,1605300,NA
AM006,2014-04-28T04:16:03Z,16822,0,817718,1605300,NA
AM006,2014-04-28T10:58:38Z,24155,315.7293144,817404,1605267,4
AM006,2014-04-28T12:41:41Z,6183,0,817404,1605267,NA
AM006,2014-04-29T00:20:10Z,41909,0,817404,1605267,NA
AM006,2014-04-29T04:44:28Z,15858,83.73768566,817350,1605203,5
AM006,2014-04-29T10:19:21Z,20093,294.2685848,817063,1605138,5
AM006,2014-04-29T23:14:49Z,46528,111.1125555,817058,1605249,5
AM006,2014-04-30T04:46:46Z,19917,600.5081182,817459,1605696,5
AM006,2014-04-30T09:02:47Z,15361,212.4547011,817578,1605520,4
AM006,2014-04-30T12:43:34Z,13247,0,817578,1605520,NA
AM006,2014-04-30T23:02:57Z,37163,0,817578,1605520,NA
AM006,2014-05-01T03:54:34Z,17497,0,817578,1605520,NA
AM006,2014-05-01T09:07:29Z,18775,0,817578,1605520,NA
AM006,2014-05-01T23:05:42Z,50293,0,817578,1605520,NA
AM006,2014-05-02T04:23:41Z,19079,0,817578,1605520,NA
AM006,2014-05-02T09:01:02Z,16641,0,817578,1605520,NA
AM006,2014-05-02T12:21:35Z,12033,0,817578,1605520,NA
AM006,2014-05-02T23:13:13Z,39098,0,817578,1605520,NA
AM006,2014-05-03T06:44:34Z,27081,0,817578,1605520,NA
AM006,2014-05-03T09:00:00Z,8126,0,817578,1605520,NA
AM006,2014-05-03T23:14:43Z,51283,0,817578,1605520,NA
AM006,2014-05-04T04:35:40Z,19257,0,817578,1605520,NA
AM006,2014-05-04T08:48:23Z,15163,0,817578,1605520,NA
AM006,2014-05-05T00:51:00Z,57757,609.8524412,817054,1605832,6
AM006,2014-05-05T04:00:41Z,11381,0,817054,1605832,NA
AM006,2014-05-05T08:21:00Z,15619,585.5681002,816473,1605905,4
AM006,2014-05-05T13:51:25Z,19825,270.1407041,816233,1606029,5
AM006,2014-05-06T00:13:05Z,37300,0,816233,1606029,NA
AM006,2014-05-06T03:58:02Z,13497,0,816233,1606029,NA
AM006,2014-05-06T12:16:57Z,29935,0,816233,1606029,NA
AM006,2014-05-06T23:10:54Z,39237,0,816233,1606029,NA
AM006,2014-05-07T03:30:27Z,15573,0,816233,1606029,NA
AM006,2014-05-07T08:45:26Z,18899,0,816233,1606029,NA
AM006,2014-05-07T12:40:58Z,14132,0,816233,1606029,NA
AM006,2014-05-07T23:02:46Z,37308,0,816233,1606029,NA
AM006,2014-05-08T04:03:02Z,18016,0,816233,1606029,NA
AM006,2014-05-08T08:55:40Z,17558,0,816233,1606029,NA
AM006,2014-05-08T23:56:01Z,54021,29.61418579,816204,1606023,4
AM006,2014-05-09T04:55:23Z,17962,0,816204,1606023,NA
AM006,2014-05-09T09:22:22Z,16019,0,816204,1606023,NA
AM006,2014-05-10T00:05:34Z,52992,0,816204,1606023,NA
AM006,2014-05-10T04:07:02Z,14488,0,816204,1606023,NA
AM006,2014-05-10T09:11:09Z,18247,0,816204,1606023,NA
AM006,2014-05-10T12:54:41Z,13412,0,816204,1606023,NA
AM006,2014-05-11T04:15:00Z,55219,0,816204,1606023,NA
AM006,2014-05-11T08:23:26Z,14906,0,816204,1606023,NA
AM006,2014-05-12T00:41:00Z,58654,0,816204,1606023,NA
AM006,2014-05-12T07:08:00Z,23220,0,816204,1606023,NA
AM006,2014-05-12T23:35:10Z,59230,0,816204,1606023,NA
AM006,2014-05-13T03:42:04Z,14814,0,816204,1606023,NA
AM006,2014-05-13T12:52:36Z,33032,0,816204,1606023,NA
AM006,2014-05-13T23:37:42Z,38706,0,816204,1606023,NA
AM006,2014-05-14T03:37:31Z,14389,0,816204,1606023,NA
AM006,2014-05-14T07:21:24Z,13433,0,816204,1606023,NA
AM006,2014-05-14T09:11:00Z,6576,0,816204,1606023,NA
AM006,2014-05-14T14:09:08Z,17888,0,816204,1606023,NA
AM006,2014-05-14T23:42:29Z,34401,0,816204,1606023,NA
AM006,2014-05-15T06:06:59Z,23070,0,816204,1606023,NA
AM006,2014-05-15T09:29:25Z,12146,0,816204,1606023,NA
AM006,2014-05-15T23:36:53Z,50848,0,816204,1606023,NA
AM006,2014-05-16T00:02:41Z,1548,0,816204,1606023,NA
AM006,2014-05-16T00:31:21Z,1720,0,816204,1606023,NA
AM006,2014-05-16T13:15:38Z,45857,0,816204,1606023,NA
AM006,2014-05-17T01:28:09Z,43951,0,816204,1606023,NA
AM006,2014-05-17T04:02:00Z,9231,0,816204,1606023,NA
AM006,2014-05-17T13:00:00Z,32280,0,816204,1606023,NA
AM006,2014-05-17T23:33:08Z,37988,0,816204,1606023,NA
AM006,2014-05-18T04:05:35Z,16347,0,816204,1606023,NA
AM006,2014-05-18T09:07:33Z,18118,0,816204,1606023,NA
AM006,2014-05-19T00:58:10Z,57037,0,816204,1606023,NA
AM006,2014-05-19T03:33:05Z,9295,0,816204,1606023,NA
AM006,2014-05-19T09:16:33Z,20608,0,816204,1606023,NA
AM006,2014-05-19T12:51:18Z,12885,0,816204,1606023,NA
AM006,2014-05-19T23:14:21Z,37383,0,816204,1606023,NA
AM006,2014-05-20T08:42:43Z,34102,0,816204,1606023,NA
AM006,2014-05-20T12:31:10Z,13707,0,816204,1606023,NA
AM006,2014-05-20T23:35:42Z,39872,0,816204,1606023,NA
AM006,2014-05-21T04:23:28Z,17266,0,816204,1606023,NA
AM006,2014-05-21T07:47:00Z,12212,0,816204,1606023,NA
AM006,2014-05-21T23:42:50Z,57350,0,816204,1606023,NA
AM006,2014-05-22T04:16:19Z,16409,0,816204,1606023,NA
AM006,2014-05-22T09:08:01Z,17502,0,816204,1606023,NA
AM006,2014-05-22T12:35:19Z,12438,0,816204,1606023,NA
AM006,2014-05-22T23:40:26Z,39907,0,816204,1606023,NA
AM006,2014-05-23T02:00:00Z,8374,0,816204,1606023,NA
AM006,2014-05-23T04:01:43Z,7303,0,816204,1606023,NA
AM006,2014-05-23T08:53:55Z,17532,0,816204,1606023,NA
AM006,2014-05-23T12:44:53Z,13858,0,816204,1606023,NA
AM006,2014-05-23T23:28:44Z,38631,0,816204,1606023,NA
AM006,2014-05-24T04:14:00Z,17116,0,816204,1606023,NA
AM006,2014-05-24T09:20:00Z,18360,0,816204,1606023,NA
AM006,2014-05-24T12:35:27Z,11727,0,816204,1606023,NA
AM006,2014-05-25T00:08:16Z,41569,0,816204,1606023,NA
AM006,2014-05-25T04:01:33Z,13997,0,816204,1606023,NA
AM006,2014-05-25T08:45:00Z,17007,0,816204,1606023,NA
AM006,2014-05-25T13:35:00Z,17400,165.0605949,816041,1606049,NA
AM006,2014-05-26T00:06:00Z,37860,0,816041,1606049,NA
AM006,2014-05-26T02:00:00Z,6840,583.6522938,815522,1606316,3
AM006,2014-05-26T07:45:31Z,20731,42.3792402,815508,1606356,7
AM006,2014-05-26T12:57:13Z,18702,0,815508,1606356,NA
AM006,2014-05-27T01:06:00Z,43727,713.708624,815666,1607052,5
AM006,2014-05-27T04:59:12Z,13992,348.1106146,815736,1606711,3
AM006,2014-05-27T09:30:00Z,16248,0,815736,1606711,NA
AM006,2014-05-28T00:10:00Z,52800,0,815736,1606711,NA
AM006,2014-05-28T03:00:00Z,10200,0,815736,1606711,NA
AM006,2014-05-28T10:33:00Z,27180,428.4215214,816164,1606692,NA
AM006,2014-05-28T23:54:02Z,48062,440.8582539,816584,1606558,4
AM006,2014-05-30T00:17:24Z,87802,675.7425545,817252,1606456,3
AM006,2014-05-30T04:13:58Z,14194,78,817282,1606528,7
AM006,2014-05-30T09:06:12Z,17534,0,817282,1606528,NA
AM006,2014-05-30T13:31:57Z,15945,0,817282,1606528,NA
AM006,2014-05-30T23:53:59Z,37322,0,817282,1606528,NA
AM006,2014-05-31T04:18:27Z,15868,0,817282,1606528,NA
AM006,2014-05-31T09:50:41Z,19934,0,817282,1606528,NA
AM006,2014-05-31T12:40:00Z,10159,0,817282,1606528,NA
AM006,2014-05-31T23:55:48Z,40548,0,817282,1606528,NA
AM006,2014-06-01T03:53:00Z,14232,274.5906044,817468,1606730,7
AM006,2014-06-01T13:13:00Z,33600,233.3452378,817237,1606697,8
AM006,2014-06-01T23:21:00Z,36480,43.65775991,817278,1606682,8
AM006,2014-06-02T03:58:00Z,16620,103.247276,817176,1606666,8
AM006,2014-06-02T09:06:00Z,18480,335.6262803,817463,1606492,3
AM006,2014-06-02T13:00:00Z,14040,226.373585,817317,1606319,4
AM006,2014-06-02T23:35:00Z,38100,211.9103584,817282,1606528,6
AM006,2014-06-03T05:20:56Z,20756,560.5140498,816722,1606552,6
AM006,2014-06-03T11:45:32Z,23076,301.2723021,816431,1606630,3
AM006,2014-06-04T00:29:22Z,45830,60.92618485,816487,1606654,4
AM006,2014-06-04T04:09:36Z,13214,106.5082156,816575,1606714,8
AM006,2014-06-04T09:19:00Z,18564,356.4056677,816870,1606514,5
AM006,2014-06-04T12:35:35Z,11795,0,816870,1606514,NA
AM006,2014-06-05T00:08:01Z,41546,0,816870,1606514,NA
AM006,2014-06-05T03:56:36Z,13715,0,816870,1606514,NA
AM006,2014-06-05T09:00:02Z,18206,114.0394669,816921,1606616,5
AM006,2014-06-05T13:00:13Z,14411,1,816922,1606616,3
AM006,2014-06-06T00:23:00Z,40967,34.525353,816916,1606582,5
AM006,2014-06-06T03:59:00Z,12960,0,816916,1606582,7
AM006,2014-06-06T10:22:00Z,22980,0,816916,1606582,NA
AM006,2014-06-06T23:52:00Z,48600,0,816916,1606582,NA
AM006,2014-06-07T03:58:00Z,14760,0,816916,1606582,NA
AM006,2014-06-07T09:29:00Z,19860,0,816916,1606582,NA
AM006,2014-06-08T00:00:00Z,52260,0,816916,1606582,NA
AM006,2014-06-08T04:17:00Z,15420,0,816916,1606582,NA
AM006,2014-06-08T09:29:00Z,18720,0,816916,1606582,NA
AM006,2014-06-08T23:47:00Z,51480,0,816916,1606582,NA
AM006,2014-06-09T05:21:00Z,20040,63.51377803,816951,1606635,6
AM006,2014-06-09T09:34:00Z,15180,0,816951,1606635,NA
AM006,2014-06-09T13:11:00Z,13020,0,816951,1606635,NA
AM006,2014-06-10T00:16:00Z,39900,0,816951,1606635,NA
AM006,2014-06-10T04:31:00Z,15300,0,816951,1606635,0
AM006,2014-06-10T09:20:00Z,17340,0,816951,1606635,NA
AM006,2014-06-10T23:45:00Z,51900,0,816951,1606635,NA
AM006,2014-06-11T04:12:00Z,16020,30.6757233,816941,1606606,7
AM006,2014-06-11T08:57:00Z,17100,0,816941,1606606,NA
AM006,2014-06-11T13:07:00Z,1.50E+04,0,816941,1606606,NA
AM006,2014-06-11T23:50:00Z,38580,6.08276253,816935,1606607,19
AM006,2014-06-12T04:04:00Z,15240,0,816935,1606607,NA
AM006,2014-06-12T09:46:00Z,20520,0,816935,1606607,NA
AM006,2014-06-12T13:03:00Z,11820,0,816935,1606607,NA
AM006,2014-06-13T00:09:00Z,39960,0,816935,1606607,NA
AM006,2014-06-13T04:39:00Z,16200,0,816935,1606607,NA
AM006,2014-06-13T09:27:00Z,17280,32.24903099,816951,1606635,11
AM006,2014-06-13T23:51:00Z,51840,0,816951,1606635,NA
AM006,2014-06-14T02:16:00Z,8700,22.82542442,816940,1606655,8
AM006,2014-06-14T23:43:00Z,77220,0,816940,1606655,NA
AM006,2014-06-15T04:41:00Z,17880,0,816940,1606655,NA
AM006,2014-06-15T09:47:00Z,18360,0,816940,1606655,NA
AM006,2014-06-15T23:49:00Z,50520,0,816940,1606655,NA
AM006,2014-06-16T04:33:00Z,17040,0,816940,1606655,NA
AM006,2014-06-16T09:05:00Z,16320,0,816940,1606655,NA
AM006,2014-06-16T23:40:00Z,52500,0,816940,1606655,NA
AM006,2014-06-17T04:29:00Z,17340,35.22782991,816960,1606626,10
AM006,2014-06-17T09:18:00Z,17340,0,816960,1606626,NA
AM006,2014-06-17T13:16:00Z,14280,0,816960,1606626,NA
AM006,2014-06-18T04:11:00Z,53700,0,816960,1606626,NA
AM006,2014-06-18T09:04:00Z,17580,0,816960,1606626,NA
AM006,2014-06-19T00:03:00Z,53940,0,816960,1606626,NA
AM006,2014-06-19T04:12:00Z,14940,0,816960,1606626,NA
AM006,2014-06-19T10:28:00Z,22560,0,816960,1606626,NA
AM006,2014-06-19T23:42:00Z,47640,0,816960,1606626,NA
AM006,2014-06-20T04:00:00Z,15480,11.04536102,816971,1606627,10
AM006,2014-06-20T09:12:00Z,18720,0,816971,1606627,NA
AM006,2014-06-21T00:30:00Z,55080,0,816971,1606627,NA
AM006,2014-06-21T04:25:00Z,14100,15.03329638,816956,1606626,12
AM006,2014-06-21T09:13:00Z,17280,0,816956,1606626,NA
AM006,2014-06-21T23:55:00Z,52920,0,816956,1606626,NA
AM006,2014-06-22T06:09:00Z,22440,0,816956,1606626,NA
AM006,2014-06-22T09:16:00Z,11220,0,816956,1606626,NA
AM006,2014-06-23T00:01:00Z,53100,0,816956,1606626,NA
AM006,2014-06-23T04:05:00Z,14640,0,816956,1606626,NA
AM006,2014-06-23T13:44:00Z,34740,0,816956,1606626,NA
AM006,2014-06-23T23:46:00Z,36120,0,816956,1606626,NA
AM006,2014-06-24T03:59:00Z,15180,0,816956,1606626,NA
AM006,2014-06-24T08:54:00Z,17700,0,816956,1606626,NA
AM006,2014-06-24T23:47:00Z,53580,0,816956,1606626,NA
AM006,2014-06-25T04:13:00Z,15960,0,816956,1606626,NA
AM006,2014-06-25T08:39:00Z,15960,0,816956,1606626,NA
AM006,2014-06-25T23:55:00Z,54960,0,816956,1606626,NA
AM006,2014-06-26T03:46:00Z,13860,0,816956,1606626,NA
AM006,2014-06-26T09:00:00Z,18840,0,816956,1606626,NA
AM006,2014-06-27T00:05:00Z,54300,0,816956,1606626,NA
AM006,2014-06-27T04:15:00Z,1.50E+04,0,816956,1606626,NA
AM006,2014-06-27T08:53:00Z,16680,0,816956,1606626,NA
AM006,2014-06-28T00:04:00Z,54660,0,816956,1606626,NA
AM006,2014-06-28T09:15:00Z,33060,0,816956,1606626,NA
AM006,2014-06-29T08:49:00Z,84840,121.2641744,816835,1606634,6
AM006,2014-06-29T13:17:00Z,16080,0,816835,1606634,NA
AM006,2014-06-29T23:58:00Z,38460,107.7032961,816935,1606594,7
AM006,2014-06-30T03:19:00Z,12060,100.079968,816835,1606590,10
AM006,2014-06-30T08:57:00Z,20280,0,816835,1606590,NA
AM006,2014-06-30T15:06:00Z,22140,407.4162491,816987,1606212,3
AM006,2014-07-01T03:52:00Z,45960,0,816987,1606212,NA
AM006,2014-07-01T09:21:00Z,19740,375.6807155,817107,1605856,NA
AM006,2014-07-01T13:11:00Z,13800,0,817107,1605856,NA
AM006,2014-07-01T23:37:00Z,37560,0,817107,1605856,NA
AM006,2014-07-02T04:11:00Z,16440,0,817107,1605856,NA
AM006,2014-07-02T09:01:00Z,17400,428.0946157,816679,1605847,4
AM006,2014-07-02T12:08:00Z,11220,0,816679,1605847,NA
AM006,2014-07-03T02:25:00Z,51420,291.5098626,816412,1605730,5
AM006,2014-07-03T04:30:00Z,7500,0,816412,1605730,NA
AM006,2014-07-03T11:16:00Z,24360,735.2088139,815686,1605846,4
AM006,2014-07-03T13:00:00Z,6240,0,815686,1605846,NA
AM006,2014-07-04T01:02:00Z,43320,584.9726489,815103,1605894,9
AM006,2014-07-04T03:48:00Z,9960,0,815103,1605894,NA
AM006,2014-07-04T12:44:00Z,32160,789.7151385,815220,1606675,9
AM006,2014-07-04T23:27:00Z,38580,0,815220,1606675,NA
AM006,2014-07-05T04:36:00Z,18540,0,815220,1606675,8
AM006,2014-07-05T08:57:00Z,15660,0,815220,1606675,NA
AM006,2014-07-05T13:06:00Z,14940,0,815220,1606675,NA
AM006,2014-07-05T23:33:00Z,37620,0,815220,1606675,NA
AM006,2014-07-06T05:30:00Z,21420,59.9082632,815162,1606660,8
AM006,2014-07-06T09:10:00Z,13200,0,815162,1606660,NA
AM006,2014-07-06T13:38:00Z,16080,0,815162,1606660,NA
AM006,2014-07-06T23:39:00Z,36060,0,815162,1606660,NA
AM006,2014-07-07T04:37:00Z,17880,0,815162,1606660,NA
AM006,2014-07-07T09:15:00Z,16680,0,815162,1606660,NA
AM006,2014-07-07T13:03:00Z,13680,0,815162,1606660,NA
AM006,2014-07-08T00:05:00Z,39720,0,815162,1606660,NA
AM006,2014-07-08T03:41:00Z,12960,0,815162,1606660,NA
AM006,2014-07-08T09:40:00Z,21540,0,815162,1606660,NA
AM006,2014-07-08T13:14:00Z,12840,0,815162,1606660,NA
AM006,2014-07-08T23:45:00Z,37860,139.5313585,815100,1606785,7
AM006,2014-07-09T05:15:00Z,19800,75.50496672,815026,1606800,4
AM006,2014-07-09T09:03:00Z,13680,0,815026,1606800,NA
AM006,2014-07-09T23:44:00Z,52860,0,815026,1606800,NA
AM006,2014-07-10T06:21:00Z,23820,39.84971769,815014,1606762,5
AM006,2014-07-10T10:55:00Z,16440,0,815014,1606762,NA
AM006,2014-07-10T23:37:00Z,45720,0,815014,1606762,NA
AM006,2014-07-11T06:21:00Z,24240,0,815014,1606762,NA
AM006,2014-07-11T10:32:00Z,15060,0,815014,1606762,NA
AM006,2014-07-11T23:57:00Z,48300,0,815014,1606762,NA
AM006,2014-07-12T06:12:00Z,22500,0,815014,1606762,NA
AM006,2014-07-12T10:47:00Z,16500,0,815014,1606762,NA
AM006,2014-07-12T23:52:00Z,47100,0,815014,1606762,NA
AM006,2014-07-13T06:37:00Z,24300,0,815014,1606762,NA
AM006,2014-07-13T11:38:00Z,18060,0,815014,1606762,NA
AM006,2014-07-14T01:59:00Z,51660,219.3285207,815182,1606903,11
AM006,2014-07-14T11:35:00Z,34560,28.63564213,815154,1606909,4
AM006,2014-07-15T00:25:00Z,46200,0,815154,1606909,NA
AM006,2014-07-15T04:23:00Z,14280,0,815154,1606909,NA
AM006,2014-07-15T09:26:00Z,18180,0,815154,1606909,NA
AM006,2014-07-15T23:38:00Z,51120,0,815154,1606909,NA
AM006,2014-07-16T04:00:00Z,15720,0,815154,1606909,NA
AM006,2014-07-16T08:56:00Z,17760,0,815154,1606909,NA
AM006,2014-07-16T23:51:00Z,53700,0,815154,1606909,NA
AM006,2014-07-17T05:04:00Z,18780,0,815154,1606909,NA
AM006,2014-07-18T00:04:00Z,68400,0,815154,1606909,NA
AM006,2014-07-18T03:47:00Z,13380,0,815154,1606909,NA
AM006,2014-07-18T09:18:00Z,19860,0,815154,1606909,NA
AM006,2014-07-18T23:50:00Z,52320,0,815154,1606909,NA
AM006,2014-07-19T04:36:00Z,17160,0,815154,1606909,NA
AM006,2014-07-20T00:08:00Z,70320,0,815154,1606909,NA
AM006,2014-07-20T04:32:00Z,15840,13,815141,1606909,9
AM006,2014-07-20T10:15:00Z,20580,93.47726996,815058,1606866,3
AM006,2014-07-20T23:56:00Z,49260,0,815058,1606866,NA
AM006,2014-07-21T05:54:00Z,21480,0,815058,1606866,NA
AM006,2014-07-21T10:19:00Z,15900,0,815058,1606866,NA
AM006,2014-07-22T03:27:00Z,61680,424.075465,815066,1606442,9
AM006,2014-07-22T11:33:00Z,29160,427.3698632,814977,1606024,9
AM006,2014-07-23T04:05:00Z,59520,627.7658799,815460,1605623,7
AM006,2014-07-23T09:15:00Z,18600,750.6563794,816207,1605697,4
AM006,2014-07-23T12:40:00Z,12300,0,816207,1605697,NA
